date,reason
4/21/2010 8:15,01 UCO Bachelor's Degree
4/21/2010 8:17,01 UCO Bachelor's Degree
4/22/2010 10:36,UCO Bachelor's Degree
4/22/2010 10:36,Event Coordinator
4/22/2010 10:37,uco 01
4/22/2010 10:37,09 Personal Interest
4/22/2010 10:37,"01, Bachelor's Degree"
4/22/2010 10:37,09 Personal Interest
4/22/2010 10:37,I want to attend UCO because it is close to home and it offers a program I am interested in.
4/22/2010 10:38,1. Bachelor's Degree
4/22/2010 10:38,I would like to attend UCO to attain a Bachelor's Degree for Business.
4/22/2010 10:38,.01 UCO Bachelor's Degree
4/22/2010 10:38,I am wanting to attend UCO because my father and step-mother suggested it as a great school to further increase my learning capabilities. 01
4/22/2010 10:39,"01, 09"
4/22/2010 10:39,02 Second Bachelor Degree
4/22/2010 10:39,I want to attend UCO because it is a family tradition and it offers a great education program.
4/23/2010 13:26,UCO seems like the best choice of education for me and my dad attended this school as well. 09 12
4/27/2010 11:47,"01, 09"
4/27/2010 12:12,I want to attend UCO because it is a family tradition and it offers a great education program.
4/27/2010 12:16,.01 UCO Bachelor's Degree
4/27/2010 12:42,"01, Bachelor's Degree"
4/27/2010 12:47,09 Personal Interest
4/27/2010 12:49,uco 01
4/27/2010 12:56,UCO Bachelor's Degree
4/27/2010 13:02,I have heard from multiple people that this is one of the best to attend for my education.
4/27/2010 13:03,Bachelor's Degree.
4/27/2010 13:05,1. Bachelor's Degree
4/27/2010 13:05,01 UCO Bachelor's Degree
4/27/2010 13:06,"01.Bachelor's Degree in Mathematics
02. Bachelor's in Music-Strings"
4/27/2010 13:06,Undecided
4/27/2010 13:06,02 Second Bachelor Degree
4/28/2010 14:03,I hear it has a really good nursing program and I want to see what you have to offer. UCO Bachelor's degree
4/29/2010 9:43,Bachelors Degree
4/29/2010 9:43,I have heard from multiple people that this is one of the best to attend for my education.
4/29/2010 9:44,UCO Bachelor's
4/29/2010 9:44,Bachelor's Degree.
4/29/2010 9:45,1. Bachelor's Degree
4/29/2010 9:45,01 UCO Bachelor's Degree
4/29/2010 9:45,01 UCO Bachelor's Degree
4/29/2010 9:45,UCO Bachelor's Degree
4/29/2010 9:45,Physical Therapy
4/29/2010 9:46,"01.Bachelor's Degree in Mathematics
02. Bachelor's in Music-Strings"
4/29/2010 9:46,Undecided
4/29/2010 9:46,02 Second Bachelor Degree
4/29/2010 11:13,I have heard from multiple people that this is one of the best to attend for my education.
4/29/2010 12:03,Bachelor's Degree.
5/3/2010 8:45,Bachelors Degree
5/3/2010 8:46,UCO Bachelor's
5/3/2010 8:46,I would love to attend the University of Central Oklahoma to recieve my bachelor's degree majoring in theatre. I wouldn't mind majoring in vocal music or business administration.
5/3/2010 8:47,1. Bachelor's Degree
5/3/2010 8:47,01 UCO Bachelor's Degree
5/3/2010 8:47,01 UCO Bachelor's Degree
5/3/2010 8:47,UCO Bachelor's Degree
5/3/2010 8:47,Physical Therapy
5/3/2010 8:47,"01.Bachelor's Degree in Mathematics
02. Bachelor's in Music-Strings"
5/3/2010 8:47,Undecided
5/3/2010 8:48,02 Second Bachelor Degree
5/4/2010 9:28,Bachelors Degree
5/4/2010 9:28,"01, 02, 04"
5/4/2010 9:29,UCO Bachelor's
5/4/2010 9:29,I would love to attend the University of Central Oklahoma to recieve my bachelor's degree majoring in theatre. I wouldn't mind majoring in vocal music or business administration.
5/4/2010 9:29,01 UCO Bachelor's Degree
5/4/2010 9:29,01 UCO Bachelor's Degree
5/4/2010 9:29,01Teacher Certification
5/4/2010 9:29,Bachelor's Degree
5/4/2010 9:29,UCO Bachelor's Degree
5/4/2010 9:29,Physical Therapy
5/4/2010 9:29,"01.Bachelor's Degree in Mathematics
02. Bachelor's in Music-Strings"
5/4/2010 9:29,"UCO is a good quality school, I'm not ready for huge classes, and I've heard a lot of good things about UCO.
12-Undecided"
5/4/2010 9:29,its close to home.
5/4/2010 9:29,Undecided
5/4/2010 11:11,01 and 09
5/5/2010 10:06,Bachelors Degree
5/5/2010 11:20,UCO Bachelor's
5/5/2010 11:25,I would love to attend the University of Central Oklahoma to recieve my bachelor's degree majoring in theatre. I wouldn't mind majoring in vocal music or business administration.
5/5/2010 11:47,01 UCO Bachelor's Degree
5/5/2010 12:15,01 UCO Bachelor's Degree
5/5/2010 14:06,01Teacher Certification
5/5/2010 14:06,Bachelor's Degree
5/5/2010 14:06,UCO Bachelor's Degree
5/5/2010 14:06,Physical Therapy
5/5/2010 14:06,"01.Bachelor's Degree in Mathematics
02. Bachelor's in Music-Strings"
5/5/2010 14:06,"UCO is a good quality school, I'm not ready for huge classes, and I've heard a lot of good things about UCO.
12-Undecided"
5/5/2010 14:07,its close to home.
5/5/2010 14:07,Undecided
5/6/2010 9:21,great educational oppurtunities
5/6/2010 9:22,01Teacher Certification
5/6/2010 9:22,Bachelor's Degree
5/6/2010 9:22,UCO Bachelor's Degree
5/6/2010 9:22,Physical Therapy
5/6/2010 9:22,"01.Bachelor's Degree in Mathematics
02. Bachelor's in Music-Strings"
5/6/2010 9:22,"UCO is a good quality school, I'm not ready for huge classes, and I've heard a lot of good things about UCO.
12-Undecided"
5/6/2010 9:22,its close to home.
5/6/2010 9:22,Undecided
5/6/2010 12:36,great educational oppurtunities
5/6/2010 15:00,01Teacher Certification
5/6/2010 15:05,Bachelor's Degree
5/6/2010 15:16,UCO Bachelor's Degree
5/6/2010 15:16,UCO Bachelor's Degree
5/6/2010 15:21,Physical Therapy
5/6/2010 15:22,"01.Bachelor's Degree in Mathematics
02. Bachelor's in Music-Strings"
5/6/2010 15:27,"UCO is a good quality school, I'm not ready for huge classes, and I've heard a lot of good things about UCO.
12-Undecided"
5/6/2010 15:57,its close to home.
5/6/2010 15:57,its close to home.
5/6/2010 16:00,Undecided
5/11/2010 16:09,UCO Bachelor's Degree
5/13/2010 7:56,Minor Degree
5/13/2010 7:56,UCO Bachelor's Degree
5/13/2010 7:57,01-the reason i would like to attend Uco is because of the great quaility of education and the attention paid to individual career development
5/13/2010 15:51,Minor Degree
5/13/2010 16:16,UCO Bachelor's Degree
5/14/2010 10:49,I have been accepted to OSU but I have to pay for college myself and living at home attending UCO is more affordable.
6/3/2010 14:55,12. I love the dance program and the legacy of the school is incredible.Its' a fantastic school with wonderfull programs. It's a very sociable school also and im very scociable.
5/17/2010 8:55,01-the reason i would like to attend Uco is because of the great quaility of education and the attention paid to individual career development
5/18/2010 16:12,UCO Bachelor's Degree
5/18/2010 16:13,01-the reason i would like to attend Uco is because of the great quaility of education and the attention paid to individual career development
5/20/2010 7:44,UCO Bachelor's Degree
5/20/2010 7:45,"I want to attend UCO because I feel that UCO would be a great experience for me. Although I dont know what to major in now, i would like to get involved in the arts program."
5/20/2010 7:45,01-the reason i would like to attend Uco is because of the great quaility of education and the attention paid to individual career development
5/21/2010 7:53,UCO Bachelor's Degree
5/21/2010 7:54,01-the reason i would like to attend Uco is because of the great quaility of education and the attention paid to individual career development
5/24/2010 11:00,UCO Bachelor's Degree
5/24/2010 11:01,01-the reason i would like to attend Uco is because of the great quaility of education and the attention paid to individual career development
5/24/2010 15:41,UCO Bachelor's Degree
5/24/2010 16:01,01-the reason i would like to attend Uco is because of the great quaility of education and the attention paid to individual career development
5/25/2010 15:23,"Reasons to why i want to attend University of Central Oklahoma. First, i want to secure my future by getting a college degree and making a career for myself. Secondly, i believe UCO can help me reciev"
5/26/2010 13:57,01 UCO Bachelor's Degree
6/1/2010 13:51,12. I love the dance program and the legacy of the school is incredible.Its' a fantastic school with wonderfull programs. It's a very sociable school also and im very scociable.
6/3/2010 7:54,12. I love the dance program and the legacy of the school is incredible.Its' a fantastic school with wonderfull programs. It's a very sociable school also and im very scociable.
6/3/2010 7:54,Undecided
6/3/2010 8:09,12. I love the dance program and the legacy of the school is incredible.Its' a fantastic school with wonderfull programs. It's a very sociable school also and im very scociable.
6/3/2010 8:09,Undecided
6/3/2010 14:55,Undecided
6/7/2010 9:18,Undecided
6/9/2010 8:01,Undecided
6/9/2010 10:08,Undecided
6/9/2010 10:09,Undecided
6/10/2010 7:23,Undecided
6/10/2010 15:57,"01, 09"
6/23/2010 13:22,12. I love the dance program and the legacy of the school is incredible.Its' a fantastic school with wonderfull programs. It's a very sociable school also and im very scociable.
6/24/2010 16:40,"01,02,"
6/29/2010 12:14,UCO Bachelor's
8/19/2010 14:16,"I would love to attend UCO because it's a college not too far from home and I've heard so many great things about it. It's a college where I would get a very good education, get the degree I want in b"
7/31/2007 8:27,1. Biology
9/7/2007 8:09,01 UCO Bachelor's Degree
9/28/2007 7:46,01 Bachelor's Degree
10/25/2007 8:50,9. personal interest
11/5/2007 8:50,01 Bacholor's Degree 02 Tanfer
11/9/2007 15:03,01 and 04
11/12/2007 8:18,"01 UCO Bachelor's Degree 
09 Personal Interest"
11/13/2007 9:32,"01, 09"
11/13/2007 9:36,i would like to graduate with a bachelors in biology
11/14/2007 9:31,Because of my cousion
11/19/2007 8:41,03 associates degree
11/19/2007 8:41,01 UCO Bachelor's Degree
11/26/2007 15:08,Take accounting courses toward CPA exam 12
11/28/2007 10:18,"01
10"
11/28/2007 10:22,To get a better college experience.
11/28/2007 10:22,01 UCO Bachlelor's Degree
12/5/2007 8:33,UCO Bachelor's Degree
12/11/2007 10:46,UCO Bachelor's Degree
1/4/2008 10:25,01 UCO Bachelors Degree
1/4/2008 10:26,"01, 09"
1/4/2008 10:29,Bachelor's Degree
1/28/2008 8:31,"01, 10"
2/5/2008 7:03,UCO Bachelor's Degree
2/12/2008 8:20,01 UCO Bachelor's Degree
2/15/2008 8:29,UCO Bachelor's Degree
2/20/2008 7:20,good nursing program. My mom and grandma went there.
2/20/2008 7:23,"01, 09"
2/25/2008 12:08,Bachelor
2/27/2008 11:19,Personal Interest
3/3/2008 7:59,UCO Bachelor's Degree
3/6/2008 15:41,01. uco bachelor's degree
3/7/2008 9:09,01 UCO Bachelor's Degree
3/10/2008 10:20,My athletic scholarship here at UAFS was only for two years.
3/24/2008 8:22,"01,09,10"
3/24/2008 8:23,01 / 04 possibly
3/26/2008 10:45,"1. Offers my field of study.
2. Bachelor's Degree
3. Personal interest
4. Close to home
5. Wanting to get out of Kansas"
4/10/2008 9:41,01 Bachelor's Degree
4/10/2008 10:30,10 Transfer to Another College
4/17/2008 14:26,12 - Transfer student from OU and need to take some business classes
4/21/2008 16:44,1. BSN-RN
4/22/2008 9:57,"01, 04"
4/23/2008 16:41,01 UCO Bachelors Degree
4/28/2008 13:47,01 UCO Bachelor's Degree
4/28/2008 15:18,Transfer to Another College
5/2/2008 12:08,UCO Bachelor's Degree
5/6/2008 14:57,To get my degree in Restaurant and Hotel Management
5/6/2008 14:58,Bachelor's Degree
5/12/2008 9:08,Interest 10
5/14/2008 9:37,01 UCO Bachelor's Degree
5/14/2008 9:37,bachelor's and their tennis team
5/16/2008 11:22,UCO Bachelor's Degree
5/23/2008 14:38,Undecided
5/27/2008 8:06,10- Transfer to another college
6/11/2008 7:59,UCO Bachelor's Degree
6/12/2008 11:24,10- Transfer to another college
6/16/2008 8:52,01 UCO Criminal justice degree 02 UCO Football Team 03 UCO Good College
6/17/2008 11:33,01. I would like to study business at the University of Central Oklahoma. I would have to a chance to move from home and be amongst many different cultures and learning enviroments.
6/19/2008 7:05,CRIMINAL JUSTICE FIELD
6/24/2008 9:19,"01, 09, 10"
6/26/2008 10:31,Would like to get my Education degree.
7/1/2008 7:41,01 UCO Bachelor's Degree
7/8/2008 7:09,I am interested in becoming a physician assistant.  I am interested in a pre-pa program that will better prepare me for the master's program at OU.
7/8/2008 7:10,personal reasons
7/8/2008 7:10,Undecided
7/8/2008 7:10,01 UCO Bachelor's Degree
7/8/2008 7:11,transfer
7/15/2008 7:54,The PGA/PGM program
7/28/2008 16:44,10-Transfer upper division cost accounting course to the University of Oklahoma.
8/4/2008 8:45,Bachelor's Degree
8/4/2008 8:45,01 UCO Bachelor's Degree
8/5/2008 9:33,Take classes to transfer to another university.
8/22/2008 7:58,01; 10
8/26/2008 13:32,"O1 obtain a bachelor's in Biology
09 I have a personal interest of coming to UCO based on being close to family and due to its on campus ROTC"
9/11/2008 8:55,Teacher Certification(Post Baccalaureate
10/6/2008 8:13,My reason for attending UCO is to attain a degree in Business.
10/9/2008 8:14,To enroll in a 3000 level classes.
10/14/2008 10:02,01 UCO Bachelor's Degree
10/23/2008 8:24,"04, 09, 10"
10/27/2008 8:26,01 Bachelor's Degree
11/3/2008 8:26,01 and 04
11/3/2008 8:26,"01
04"
11/10/2008 8:10,01 Bachelor's Degree
11/12/2008 13:57,"01 UCO Bachelor's Degree
02 UCO athlete"
12/1/2008 8:49,10 Transfer to Another College
12/9/2008 8:37,01 Bachelor's
12/12/2008 8:34,"01
09"
12/22/2008 9:47,Complete Pre requisite for Nursing Program.
12/23/2008 10:12,01. Bachelor's Degree 02. Become an RN upon completion of degree 03. Network in the community with different health professionals 04. Compete in NCAA football for the UCO Bronchos
12/23/2008 10:12,"01 UCO Bachelor's Degree 
10 Transfer to Another College"
12/26/2008 9:00,I'm wishing to attend uco because i'd like to be closer to home. I attended an out of state college and did not like being so far away. I would also like to attend because this is an excellent educati
12/30/2008 8:06,01Bachelor's degree 02 Master's Degree
1/6/2009 9:09,Baseball
1/6/2009 9:14,"9, 10,"
1/8/2009 7:57,01 UCO Bachelor's Degree
1/12/2009 8:42,business administration
1/13/2009 10:08,01 UCO's Bachelor Degree and 09 its a personal interest.
1/13/2009 10:08,Personal Insterest
1/16/2009 8:05,a good school for teachers
1/26/2009 10:10,Mortuary Science
1/29/2009 9:35,01 09 10
2/2/2009 9:23,Because I would like to get Certifcated in Funeral Service.
2/2/2009 9:23,01 UCO Bachelor's Degree
2/23/2009 8:38,01 UCO Bachelor's Degree
2/24/2009 8:40,01 and 10
2/27/2009 8:12,"09
I want to take Physics 1 over the summer at UCO"
3/2/2009 8:21,Transfer to Another College
3/4/2009 11:17,I am going to be working in Oklahoma City over the summer in an internship program and would like to take a few classes over the summer to work towards completing my bachlor's degree in petroleum engi
3/5/2009 13:15,01 UCO Bachelor's Degree
3/10/2009 7:51,I need to take Calculus 1 for business. I need it to transfer to the University of Oklahoma for credit hours. 10.
3/16/2009 7:46,01 UCO Bachelor's Degree
3/16/2009 8:09,UCO Bachelor's Degree
3/18/2009 8:17,Bachelors Degree
3/23/2009 8:37,01 UCO Bachelor's Degree
3/23/2009 9:25,01 and 10
3/24/2009 8:25,"I am interested in Biomedical Engineering as a field to pursue my career in. I find its unique mix of engineering, medicine and life sciences very exciting. It is a fast growing area with tremendous p"
3/25/2009 8:11,01 UCO Bachelor's Degree
3/25/2009 8:11,"09, 10"
3/31/2009 7:56,01 UCO Bachelor's Degree
3/31/2009 7:57,"I am applying to UCO for summer classes because I live in Edmond, OK and it is close for me to work and also complete classes."
4/1/2009 11:53,Need continuing ed. courses for Endorsement to teach at OCTED
4/2/2009 12:37,09 Personal Interest
4/2/2009 12:37,01. uco bachelor's degree
4/6/2009 8:01,Bachelor's Degree
4/6/2009 8:03,I am a current student at Oklahoma State University coming home for the summer and I would like to take a couple of classes. 12
4/7/2009 8:15,01 UCO Bachelor's Degree
4/8/2009 8:28,To complete classes to graduate with teacher certification in Biology.
4/9/2009 8:16,09 I want to take Chemistry 2 in the summer term.
4/13/2009 9:54,First the university offers the major that i am interested in and also the tuition is very reasonable for my parents.
4/14/2009 9:16,01. Bachelor's Degree in Nursing.
4/15/2009 14:46,09 Personal Interest
4/20/2009 13:23,01 UCO Bachelor's Degree
4/24/2009 10:36,01 Non degree visiting student
4/30/2009 8:16,Transfer to Another College
5/4/2009 7:37,10 Transfer to Another College
5/5/2009 8:10,01 UCO Bachelor's Degree
5/6/2009 8:08,"01, 04"
5/8/2009 7:58,01 UCO Bachelor's Degree
5/8/2009 8:00,01 or 10
5/15/2009 8:48,Bachelor's Degree
5/15/2009 8:48,01 UCO Bachelor's Degree
5/26/2009 8:24,01 UCO Bachelor's Degree
5/27/2009 8:27,10 Transfer to Another College
6/2/2009 7:07,"01. UCO Bachelor's Degree
10. Transfer to Another College"
6/9/2009 7:28,Transfer to Another College
6/9/2009 7:28,Undecided
6/24/2009 10:14,UCO Bachelor's Degree
6/24/2009 13:52,01. uco bachelor's degree
6/29/2009 7:26,Funeral Service/ Embalming Certificate
7/7/2009 7:11,02 Second Bachelor's Degree
7/15/2009 12:15,01bachelor's degree
7/17/2009 8:33,"01, 12"
7/23/2009 9:21,UCO Bachelor's Degree
8/18/2009 13:22,01 Pick up classes to enter into the Nursing Program
9/1/2009 9:09,01-to finsh prerequisites for dental school
9/11/2009 9:36,"01 Bachelor's Degree
I would like to attend UCO because of the small size, and it is cheaper than attending OU."
9/14/2009 8:08,"01 UCO Bachelor's Degree
09 Personal Interest (PGA PGM Program)"
9/15/2009 8:23,01(RN to BSN career ladder)
9/24/2009 8:30,Forensic Science
10/2/2009 8:25,Transfer to Another College
10/12/2009 10:08,01 UCO Bachelor's Degree
10/20/2009 8:56,A school I've always wanted to go too.
10/20/2009 8:56,09- Personal Interest 10- Transfer to Another College
10/22/2009 8:16,I have heard this school is a great college and I am interested in a Masters in Elementary Education or Kinesiology.
10/26/2009 12:03,01 UCO Bachelor's Degree
10/28/2009 14:10,01 UCO Bachelor's Degree
10/28/2009 14:11,UCO Bachelor's Degree
11/3/2009 8:03,UCO Bachelor's Degree
11/3/2009 8:22,"01
10"
11/6/2009 14:32,01 UCO Bachelor's Degree
11/9/2009 15:29,"01,09,10"
11/18/2009 7:43,01 Bachelors
11/18/2009 7:43,01 UCO Bachelor's Degree
11/20/2009 13:22,Transfering to receive an UCO bachelor's Degree
11/23/2009 12:37,01 UCO Bachelor's Degree 02 Teacher Certification
11/30/2009 10:56,10. Transfer to another college
12/7/2009 8:00,01 UCO Bachelor's Degree
12/7/2009 8:00,I am transferinig from another college to finsh my pre-med studies so i can be admitted to medical school.
12/8/2009 9:51,Second Bachelor's Degree
12/9/2009 10:59,01 UCO Bachelor's Degree
12/11/2009 13:35,"09, 10, 01"
12/14/2009 7:54,01 UCO Bachelor's Degree
12/17/2009 8:46,UCO Bachelor's Degree
12/17/2009 14:49,"Although I already have a degree in Sociology, I would like to learn more about Psychology and look into different career options."
12/30/2009 9:25,01 Bachelor's Degree
12/30/2009 11:25,"01
04"
1/4/2010 8:19,Moved to Edmond. 01 UCO Bachelors Degree
1/5/2010 10:15,UCO Bachelor's Degree
1/11/2010 10:59,01 & 10
1/11/2010 12:25,"01, 10"
1/11/2010 15:59,It is close to home!
1/19/2010 13:58,10  Transfer to another college
2/2/2010 8:01,"01, 09,"
2/5/2010 12:05,01 UCO Bachelor's Degree
2/8/2010 12:22,I would like to transfer to uco for nursing
2/12/2010 9:57,01 UCO Bachelor's Degree
2/12/2010 9:57,Personal Interest
2/15/2010 8:18,SWOSU does not have the classes i need
2/15/2010 8:18,01 UCO Bachelor's Degree
2/19/2010 8:01,"09
09"
2/22/2010 8:07,UCO Bachelor's Degree
2/22/2010 10:03,"9, 10, 11"
2/25/2010 7:55,I am interested in attending this school so I can enroll into the funeral service program and participate in track and field
3/1/2010 7:53,01 UCO Bachelor's Degree
3/1/2010 7:53,01 UCO Bachelors Degree
3/3/2010 8:23,01 UCO Bachlor's Degree
3/3/2010 8:24,"1,9,10"
3/3/2010 8:33,02 - Second Bachelor
3/8/2010 7:52,10Transfer to Another College
3/8/2010 10:16,To obatain a Bachelors Degree and to sign up for ROTC
3/10/2010 8:49,01 UCO Bachelor's Degree
3/22/2010 10:01,01 UCO Bachelor's Degree
3/22/2010 10:02,"01, 04"
3/22/2010 10:03,I am interested in going to UCO to persue a degree in Business Administration and to play for the ACHA Div 1 Mens Hockey team
3/22/2010 10:08,to take some summer classes. Psych classes to be specific
3/26/2010 7:47,graduating from OSU?OKC
3/26/2010 8:16,Transfer to Another College
4/1/2010 7:33,01 UCO Bachelor's Degree
4/1/2010 7:33,01 Bachelor's Degree
4/1/2010 7:35,01 UCO Bachelor's Degree
4/6/2010 11:58,10 Transfer to Another College
4/7/2010 11:14,01. My reason for attending UCo is primarily  to be closer to my family. Also I've wanted to pursue a Musical Theatre degree for sometime and haven't really been able to chose which institution but af
4/12/2010 13:03,"Second Bachelor's Degree, Teacher Certification"
4/15/2010 12:48,Undecided. Either Bachelors in Nursing or Teacher Certification.
4/22/2010 7:44,The reason that I would like to attended UCO is because I need to complete the courses required for the Clinical Laboratory Sciences program at Texas Tech Health Science Center in Lubbock Texas.
4/22/2010 10:36,01 UCO Bachelor's Degree
4/27/2010 10:14,To receive college credit during the summer
4/27/2010 13:03,I have graduated with my Associates degree in Business and I want to move back from Stillwater. 10
5/4/2010 9:29,01 After all the years that I have been thinking about doing and what I like. The course program that Uco for this degree. Is something that I enjoy doing taking pictures.
5/10/2010 11:01,01 UCO Bachelor's Degree
5/11/2010 11:40,Bachelor In Mechanical and Masters in Business Management
5/11/2010 16:10,Bachelors Degree
5/11/2010 16:27,I'm in advertising and need a algebra course
5/17/2010 8:54,UCO Bachelor's Degree
5/17/2010 8:55,I am taking a few undergraduate courses so I can enroll in a graduate program here.
5/17/2010 8:57,01 UCO Bachelor's Degree
5/24/2010 11:01,Second Bachelor's Degree
5/24/2010 11:44,01 UCO Bachelor's Degree
6/1/2010 13:49,Bachelor's Degree
6/1/2010 13:51,UCO Bachelor's Degree
11/13/2007 9:36,"Alternatively certified teacher. I am teaching Vocational Marketing. 
 History and Philosophy of Career-Tech Education 
Overview of Occupational Education
Methods of Teaching OCTE"
11/17/2008 12:29,09    I am non-degree seeking.  I have several degrees and desire to take a few classes for personal interest.
11/19/2008 9:21,Personal Interest
8/6/2009 10:24,Transfer to Another College
8/21/2009 14:55,class conflict
10/30/2009 15:47,I want to take enough hours to sit for my CPA
12/30/2009 11:29,Need music credits to graduate at SNU
1/26/2010 11:25,"09) Personal interest
12) Non-degree"
3/3/2010 8:27,Bachelor's Degree
11/17/2010 10:45,"I need to retake organic chemistry, CHEM3303, and take biochemistry, CHEM 3403, to apply to pharmacy school."
1/4/2011 10:38,obtain extra hours required to take the CPA exam
3/15/2011 14:26,Summer course
11/27/2007 7:41,01 UCO Bachelor's Degree
12/12/2007 13:06,"I'm looking to complete my degree, increase my cumulative GPA, and take my teachers certification"
1/10/2008 8:13,01 UCO Bachelor's Degree
1/18/2008 8:40,"01 UCO Bachelor's Degree Most of my credits are at UCO, plus I like the school.  My Father graduated from UCO."
3/24/2008 8:29,02 Second Bachelor's Degree
4/9/2008 9:22,10 Take Statitics in Health so I can be admitted into the Accerated Masters in Nursing Education at OU
4/11/2008 12:06,01 UCO Bachelor's Degree
6/19/2008 7:05,01 UCO Bachelor's Degree
7/15/2008 7:54,To finish my undergrad
10/7/2008 9:38,"02
04"
10/9/2008 8:14,01 UCO Bachelor's Degree
12/16/2008 8:23,"09, 10"
4/29/2009 12:37,To take my final two classes to finish my Bachelor's Degree in Mass Communications/Advertising before the end of the Summer of 2009.
8/18/2009 12:10,12 Non-Degree
8/31/2009 8:12,01 Pre medicine
11/3/2009 8:22,12 Non-Degree
12/7/2009 8:00,9.personal Interest  I would like to meet the prerequisites for the Physical Therapy school at OUHCS.
12/9/2009 10:59,bachelor's degree 02
12/15/2009 11:52,09. I am applying to UCO's nursing program and I have to apply to UCO beforehand.
5/4/2010 14:13,01 UCO Bachelor's Degree
6/29/2010 7:08,01 UCO Bachelor's Degree
7/19/2010 7:25,01 UCO Bachelor's Degree
8/2/2010 8:13,A More Secure Future
8/17/2010 8:13,I would like to take a couple accounting classes to work towards my Certified Public Accountant license.
8/23/2010 8:09,01 UCO Bachelor's Degree
9/22/2010 13:33,"01 - UCO Bachelor's Degree - I was roughly one semester away from graduation when I left UCO back in the early to mid 90's.  I now wish to finish up my education, getting my Bachelor's degree.  The ma"
10/25/2010 9:31,02 Second Bachelors
10/2/2007 8:17,01 UCO Bachelor's Degree
10/15/2007 8:08,Undecided.
11/1/2007 7:28,04 Teacher Certification
11/5/2007 9:03,01 UCO Bachelor's Degree
11/15/2007 7:35,01 uco Bachelor's
11/19/2007 8:27,"I heard that UCO has a wonderful education program and I plan to be a teacher after I have graduated. I am not yet sure what  area of education I would like to be in, but I am sure that I do want to b"
12/4/2007 7:46,an freshman..I'm not sure what it is under but i want to major in photography. i know its an art major but i didn't see that on here.
12/6/2007 8:21,"I have been told of the excellent education that the school provides for its student,and it is a school that i want to be a part of."
12/17/2007 7:16,12 Undecided or Non-Degree
12/19/2007 10:24,01 and 09
12/20/2007 8:15,.01 uce bachelors degree
12/21/2007 15:46,I have heard from various people that UCo is a good sschool and I would love the oppurtunity to see for myself. (01)
12/21/2007 15:51,01 UCO Bachelor's Degree
1/4/2008 10:28,My reason for attending UCO is that I really like your college and I want to go there to futhermy education in life. My cousin also goes there and he said it was a great college. Your college is what
1/9/2008 9:51,bachelors degree in nursing
1/28/2008 8:31,01 UCO Bachelor's Degree
1/29/2008 8:20,01 UCO Bachelor's Degree
1/31/2008 10:06,"01,09,12"
2/5/2008 7:03,"My reason for selecting to attend UCO is that it is  one of the few smaller universities that offers the buisness communications course, also the location is not too far from home for easy commute.  A"
2/11/2008 8:10,01 UCO Bachelor's Degree
2/11/2008 8:17,UCO Bachelor's Degree
2/18/2008 9:47,"01, 02, 03, 09"
3/3/2008 7:59,01 UCO Bachelor's Degree
3/4/2008 9:42,Bachelor's Degree working to Pre-Pharmacy
3/10/2008 10:20,01 UCO Bachelors Degree
3/10/2008 10:21,UCO has one of the leading Business and Marketing programs in the State of oklahoma. I plan to attend all four years of college and to earn a respectful Associate's Degree in Fashion Marketing.
3/11/2008 10:13,01 UCO Bachelor's Degree
3/25/2008 8:30,I have relatives that have graduated from the University of Central Oklahoma who had a good college experience. I hope to obtain a Bachelor's Degree in French 5220.
3/26/2008 10:45,"01 Excellent program, close to home,good price."
3/31/2008 10:43,Bachelors Degree
4/1/2008 11:28,01 UCO Bachelor's Degree
4/1/2008 11:52,01 04 09
4/3/2008 9:48,Bachelor's Degree
4/21/2008 16:45,01 UCO Bachelor's Degree
4/21/2008 16:48,Summer school - to take both semesters of Freshman English and possibly attend the fall semester also.
4/24/2008 11:24,01bachelors degree
4/30/2008 9:10,"01, 02"
4/30/2008 9:15,Transfer to Another College
5/6/2008 14:57,01 UCO Bachelor's Degree
5/6/2008 14:58,01 uco Bachelor's
6/3/2008 7:52,1.IT IS REALLY CLOSE TO MY HOME 2. EVERY ONE I KNOW LOVE IT THERE
6/12/2008 7:51,01 UCO
7/1/2008 7:25,Undecided
7/15/2008 8:13,UCO's Bachelor's Degree
7/17/2008 9:11,To Get A Good Educatioin
8/5/2008 13:40,to get my degree
8/6/2008 8:29,Want to own my own business
8/8/2008 9:36,UCO Bachelor's Degree
8/22/2008 7:58,01 UCO
8/26/2008 13:32,UCO Certificate (non-degree)
9/26/2008 8:58,1. bachelors degree
9/29/2008 9:23,I have several friends who attend and say that it is a wonderful school with a great environment. The location is also convienient to my residence.
10/1/2008 8:31,getting a degree
10/1/2008 15:16,12 undecided
11/10/2008 8:10,01 UCO Bachelor's Degree
12/5/2008 12:00,"I want to attend UCO because I have three generations within this school, and I have been very interested since I became a freshman. Also I have heard it has a very good nursing program. 
(01)"
1/6/2009 8:18,Bachelor's Degree. Then work toward my Mastera
2/10/2009 13:09,01 UCO Bachelor's Degree
5/26/2009 8:25,Undecided
5/26/2009 8:25,01 UCO Bachelors Degree
8/28/2009 8:18,My reason for attending Uco is to further my education. 1 9
9/22/2009 8:54,I wish to take courses at U.C.O. over summer to better prepare myself for a full college course load of eighteen credit hours in the fall.
10/5/2009 8:54,I talked to a UCO rep at Wayne Vo-tech career day and it interested me alot i am very interested in attending UCO. 01
